ECS_Version,Indexed,Field_Set,Field,Type,Level,Normalization,Example,Description
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.key_ignore.entry,keyword,custom,,,Agent module configuration: fim.syscheck.key_ignore.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.key_ignore_sregex.arch,keyword,custom,,,Agent module configuration: fim.syscheck.key_ignore_sregex.arch.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.key_ignore_sregex.entry,keyword,custom,,,Agent module configuration: fim.syscheck.key_ignore_sregex.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.max_eps,long,custom,,,Agent module configuration: fim.syscheck.max_eps.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.max_files_per_second,long,custom,,,Agent module configuration: fim.syscheck.max_files_per_second.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.nodiff,keyword,custom,,,Agent module configuration: fim.syscheck.nodiff.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.notify_first_scan,keyword,custom,,,Agent module configuration: fim.syscheck.notify_first_scan.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.process_priority,long,custom,,,Agent module configuration: fim.syscheck.process_priority.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.arch,keyword,custom,,,Agent module configuration: fim.syscheck.registry.arch.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.diff_size_limit,long,custom,,,Agent module configuration: fim.syscheck.registry.diff_size_limit.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.entry,keyword,custom,,,Agent module configuration: fim.syscheck.registry.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.opts,keyword,custom,,,Agent module configuration: fim.syscheck.registry.opts.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.recursion_level,long,custom,,,Agent module configuration: fim.syscheck.registry.recursion_level.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.restrict_key,keyword,custom,,,Agent module configuration: fim.syscheck.registry.restrict_key.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.restrict_value,keyword,custom,,,Agent module configuration: fim.syscheck.registry.restrict_value.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry.tags,keyword,custom,,,Agent module configuration: fim.syscheck.registry.tags.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry_limit.enabled,keyword,custom,,,Agent module configuration: fim.syscheck.registry_limit.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry_limit.entries,long,custom,,,Agent module configuration: fim.syscheck.registry_limit.entries.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry_nodiff.arch,keyword,custom,,,Agent module configuration: fim.syscheck.registry_nodiff.arch.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry_nodiff.entry,keyword,custom,,,Agent module configuration: fim.syscheck.registry_nodiff.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry_nodiff_sregex.arch,keyword,custom,,,Agent module configuration: fim.syscheck.registry_nodiff_sregex.arch.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.registry_nodiff_sregex.entry,keyword,custom,,,Agent module configuration: fim.syscheck.registry_nodiff_sregex.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.scan_day,keyword,custom,,,Agent module configuration: fim.syscheck.scan_day.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.scan_time,keyword,custom,,,Agent module configuration: fim.syscheck.scan_time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.skip_dev,keyword,custom,,,Agent module configuration: fim.syscheck.skip_dev.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.skip_nfs,keyword,custom,,,Agent module configuration: fim.syscheck.skip_nfs.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.skip_proc,keyword,custom,,,Agent module configuration: fim.syscheck.skip_proc.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.skip_sys,keyword,custom,,,Agent module configuration: fim.syscheck.skip_sys.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.synchronization.enabled,keyword,custom,,,Agent module configuration: fim.syscheck.synchronization.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.synchronization.integrity_interval,long,custom,,,Agent module configuration: fim.syscheck.synchronization.integrity_interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.synchronization.interval,long,custom,,,Agent module configuration: fim.syscheck.synchronization.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.synchronization.max_eps,long,custom,,,Agent module configuration: fim.syscheck.synchronization.max_eps.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.synchronization.response_timeout,long,custom,,,Agent module configuration: fim.syscheck.synchronization.response_timeout.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.synchronization.sync_end_delay,long,custom,,,Agent module configuration: fim.syscheck.synchronization.sync_end_delay.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.value_ignore.arch,keyword,custom,,,Agent module configuration: fim.syscheck.value_ignore.arch.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.value_ignore.entry,keyword,custom,,,Agent module configuration: fim.syscheck.value_ignore.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.value_ignore_sregex.arch,keyword,custom,,,Agent module configuration: fim.syscheck.value_ignore_sregex.arch.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.value_ignore_sregex.entry,keyword,custom,,,Agent module configuration: fim.syscheck.value_ignore_sregex.entry.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.whodata.audit_key,keyword,custom,,,Agent module configuration: fim.syscheck.whodata.audit_key.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.whodata.provider,keyword,custom,,,Agent module configuration: fim.syscheck.whodata.provider.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.whodata.queue_size,long,custom,,,Agent module configuration: fim.syscheck.whodata.queue_size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.whodata.restart_audit,keyword,custom,,,Agent module configuration: fim.syscheck.whodata.restart_audit.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.whodata.startup_healthcheck,keyword,custom,,,Agent module configuration: fim.syscheck.whodata.startup_healthcheck.
9.1.0,true,wazuh,wazuh.agent.configuration.content.fim.syscheck.windows_audit_interval,long,custom,,,Agent module configuration: fim.syscheck.windows_audit_interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.buckets.bucket,keyword,custom,,,Agent module configuration: gcp-bucket.buckets.bucket.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.buckets.credentials_file,keyword,custom,,,Agent module configuration: gcp-bucket.buckets.credentials_file.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.buckets.only_logs_after,keyword,custom,,,Agent module configuration: gcp-bucket.buckets.only_logs_after.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.buckets.prefix,keyword,custom,,,Agent module configuration: gcp-bucket.buckets.prefix.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.buckets.remove_from_bucket,long,custom,,,Agent module configuration: gcp-bucket.buckets.remove_from_bucket.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.buckets.type,keyword,custom,,,Agent module configuration: gcp-bucket.buckets.type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.day,long,custom,,,Agent module configuration: gcp-bucket.day.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.enabled,keyword,custom,,,Agent module configuration: gcp-bucket.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.interval,long,custom,,,Agent module configuration: gcp-bucket.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.logging,keyword,custom,,,Agent module configuration: gcp-bucket.logging.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.run_on_start,keyword,custom,,,Agent module configuration: gcp-bucket.run_on_start.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.time,keyword,custom,,,Agent module configuration: gcp-bucket.time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-bucket.wday,keyword,custom,,,Agent module configuration: gcp-bucket.wday.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.credentials_file,keyword,custom,,,Agent module configuration: gcp-pubsub.credentials_file.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.day,long,custom,,,Agent module configuration: gcp-pubsub.day.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.enabled,keyword,custom,,,Agent module configuration: gcp-pubsub.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.interval,long,custom,,,Agent module configuration: gcp-pubsub.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.logging,keyword,custom,,,Agent module configuration: gcp-pubsub.logging.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.max_messages,long,custom,,,Agent module configuration: gcp-pubsub.max_messages.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.num_threads,long,custom,,,Agent module configuration: gcp-pubsub.num_threads.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.project_id,keyword,custom,,,Agent module configuration: gcp-pubsub.project_id.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.pull_on_start,keyword,custom,,,Agent module configuration: gcp-pubsub.pull_on_start.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.subscription_name,keyword,custom,,,Agent module configuration: gcp-pubsub.subscription_name.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.time,keyword,custom,,,Agent module configuration: gcp-pubsub.time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.gcp-pubsub.wday,keyword,custom,,,Agent module configuration: gcp-pubsub.wday.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.api_auth.api_token,keyword,custom,,,Agent module configuration: github.api_auth.api_token.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.api_auth.org_name,keyword,custom,,,Agent module configuration: github.api_auth.org_name.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.curl_max_size,long,custom,,,Agent module configuration: github.curl_max_size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.enabled,keyword,custom,,,Agent module configuration: github.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.event_type,keyword,custom,,,Agent module configuration: github.event_type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.interval,long,custom,,,Agent module configuration: github.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.only_future_events,keyword,custom,,,Agent module configuration: github.only_future_events.
9.1.0,true,wazuh,wazuh.agent.configuration.content.github.time_delay,long,custom,,,Agent module configuration: github.time_delay.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.debug,long,custom,,,Agent module configuration: logcollector.internal.logcollector.debug.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.exclude_files_interval,long,custom,,,Agent module configuration: logcollector.internal.logcollector.exclude_files_interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.force_reload,long,custom,,,Agent module configuration: logcollector.internal.logcollector.force_reload.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.input_threads,long,custom,,,Agent module configuration: logcollector.internal.logcollector.input_threads.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.loop_timeout,long,custom,,,Agent module configuration: logcollector.internal.logcollector.loop_timeout.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.max_files,long,custom,,,Agent module configuration: logcollector.internal.logcollector.max_files.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.max_lines,long,custom,,,Agent module configuration: logcollector.internal.logcollector.max_lines.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.open_attempts,long,custom,,,Agent module configuration: logcollector.internal.logcollector.open_attempts.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.queue_size,long,custom,,,Agent module configuration: logcollector.internal.logcollector.queue_size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.reload_delay,long,custom,,,Agent module configuration: logcollector.internal.logcollector.reload_delay.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.reload_interval,long,custom,,,Agent module configuration: logcollector.internal.logcollector.reload_interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.remote_commands,long,custom,,,Agent module configuration: logcollector.internal.logcollector.remote_commands.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.rlimit_nofile,long,custom,,,Agent module configuration: logcollector.internal.logcollector.rlimit_nofile.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.sample_log_length,long,custom,,,Agent module configuration: logcollector.internal.logcollector.sample_log_length.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.sock_fail_time,long,custom,,,Agent module configuration: logcollector.internal.logcollector.sock_fail_time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.state_interval,long,custom,,,Agent module configuration: logcollector.internal.logcollector.state_interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.internal.logcollector.vcheck_files,long,custom,,,Agent module configuration: logcollector.internal.logcollector.vcheck_files.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.age,keyword,custom,,,Agent module configuration: logcollector.localfile.age.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.alias,keyword,custom,,,Agent module configuration: logcollector.localfile.alias.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.channel,keyword,custom,,,Agent module configuration: logcollector.localfile.channel.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.command,keyword,custom,,,Agent module configuration: logcollector.localfile.command.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.djb_program_name,keyword,custom,,,Agent module configuration: logcollector.localfile.djb_program_name.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.duplicate,long,custom,,,Agent module configuration: logcollector.localfile.duplicate.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.exclude,keyword,custom,,,Agent module configuration: logcollector.localfile.exclude.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.file,keyword,custom,,,Agent module configuration: logcollector.localfile.file.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.filters.expression,keyword,custom,,,Agent module configuration: logcollector.localfile.filters.expression.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.filters.field,keyword,custom,,,Agent module configuration: logcollector.localfile.filters.field.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.filters.ignore_if_missing,boolean,custom,,,Agent module configuration: logcollector.localfile.filters.ignore_if_missing.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.filters_disabled,boolean,custom,,,Agent module configuration: logcollector.localfile.filters_disabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.frequency,long,custom,,,Agent module configuration: logcollector.localfile.frequency.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.ignore.type,keyword,custom,,,Agent module configuration: logcollector.localfile.ignore.type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.ignore.value,keyword,custom,,,Agent module configuration: logcollector.localfile.ignore.value.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.ignore_binaries,keyword,custom,,,Agent module configuration: logcollector.localfile.ignore_binaries.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.logformat,keyword,custom,,,Agent module configuration: logcollector.localfile.logformat.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.max-size,keyword,custom,,,Agent module configuration: logcollector.localfile.max-size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.multiline_regex.match,keyword,custom,,,Agent module configuration: logcollector.localfile.multiline_regex.match.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.multiline_regex.regex,keyword,custom,,,Agent module configuration: logcollector.localfile.multiline_regex.regex.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.multiline_regex.replace,keyword,custom,,,Agent module configuration: logcollector.localfile.multiline_regex.replace.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.multiline_regex.timeout,long,custom,,,Agent module configuration: logcollector.localfile.multiline_regex.timeout.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.only-future-events,keyword,custom,,,Agent module configuration: logcollector.localfile.only-future-events.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.out_format.format,keyword,custom,,,Agent module configuration: logcollector.localfile.out_format.format.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.out_format.target,keyword,custom,,,Agent module configuration: logcollector.localfile.out_format.target.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.query.level,keyword,custom,,,Agent module configuration: logcollector.localfile.query.level.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.query.type,keyword,custom,,,Agent module configuration: logcollector.localfile.query.type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.query.value,keyword,custom,,,Agent module configuration: logcollector.localfile.query.value.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.reconnect_time,long,custom,,,Agent module configuration: logcollector.localfile.reconnect_time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.restrict.type,keyword,custom,,,Agent module configuration: logcollector.localfile.restrict.type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.restrict.value,keyword,custom,,,Agent module configuration: logcollector.localfile.restrict.value.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.localfile.target,keyword,custom,,,Agent module configuration: logcollector.localfile.target.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.socket.location,keyword,custom,,,Agent module configuration: logcollector.socket.location.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.socket.mode,keyword,custom,,,Agent module configuration: logcollector.socket.mode.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.socket.name,keyword,custom,,,Agent module configuration: logcollector.socket.name.
9.1.0,true,wazuh,wazuh.agent.configuration.content.logcollector.socket.prefix,keyword,custom,,,Agent module configuration: logcollector.socket.prefix.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.api_auth.api_type,keyword,custom,,,Agent module configuration: ms_graph.api_auth.api_type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.api_auth.client_id,keyword,custom,,,Agent module configuration: ms_graph.api_auth.client_id.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.api_auth.name,keyword,custom,,,Agent module configuration: ms_graph.api_auth.name.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.api_auth.secret_value,keyword,custom,,,Agent module configuration: ms_graph.api_auth.secret_value.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.api_auth.tenant_id,keyword,custom,,,Agent module configuration: ms_graph.api_auth.tenant_id.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.curl_max_size,long,custom,,,Agent module configuration: ms_graph.curl_max_size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.day,long,custom,,,Agent module configuration: ms_graph.day.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.enabled,keyword,custom,,,Agent module configuration: ms_graph.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.interval,long,custom,,,Agent module configuration: ms_graph.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.only_future_events,keyword,custom,,,Agent module configuration: ms_graph.only_future_events.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.page_size,long,custom,,,Agent module configuration: ms_graph.page_size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.resources.name,keyword,custom,,,Agent module configuration: ms_graph.resources.name.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.resources.relationship,keyword,custom,,,Agent module configuration: ms_graph.resources.relationship.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.run_on_start,keyword,custom,,,Agent module configuration: ms_graph.run_on_start.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.time,keyword,custom,,,Agent module configuration: ms_graph.time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.time_delay,long,custom,,,Agent module configuration: ms_graph.time_delay.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.version,keyword,custom,,,Agent module configuration: ms_graph.version.
9.1.0,true,wazuh,wazuh.agent.configuration.content.ms_graph.wday,keyword,custom,,,Agent module configuration: ms_graph.wday.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.api_auth.api_type,keyword,custom,,,Agent module configuration: office365.api_auth.api_type.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.api_auth.client_id,keyword,custom,,,Agent module configuration: office365.api_auth.client_id.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.api_auth.client_secret,keyword,custom,,,Agent module configuration: office365.api_auth.client_secret.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.api_auth.client_secret_path,keyword,custom,,,Agent module configuration: office365.api_auth.client_secret_path.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.api_auth.tenant_id,keyword,custom,,,Agent module configuration: office365.api_auth.tenant_id.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.curl_max_size,long,custom,,,Agent module configuration: office365.curl_max_size.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.enabled,keyword,custom,,,Agent module configuration: office365.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.interval,long,custom,,,Agent module configuration: office365.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.only_future_events,keyword,custom,,,Agent module configuration: office365.only_future_events.
9.1.0,true,wazuh,wazuh.agent.configuration.content.office365.subscriptions,keyword,custom,,,Agent module configuration: office365.subscriptions.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.day,long,custom,,,Agent module configuration: sca.day.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.enabled,keyword,custom,,,Agent module configuration: sca.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.interval,long,custom,,,Agent module configuration: sca.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.max_eps,long,custom,,,Agent module configuration: sca.max_eps.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.policies.policy,keyword,custom,,,Agent module configuration: sca.policies.policy.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.scan_on_start,keyword,custom,,,Agent module configuration: sca.scan_on_start.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.synchronization.enabled,keyword,custom,,,Agent module configuration: sca.synchronization.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.synchronization.interval,long,custom,,,Agent module configuration: sca.synchronization.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.synchronization.max_eps,long,custom,,,Agent module configuration: sca.synchronization.max_eps.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.synchronization.response_timeout,long,custom,,,Agent module configuration: sca.synchronization.response_timeout.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.synchronization.sync_end_delay,long,custom,,,Agent module configuration: sca.synchronization.sync_end_delay.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.time,keyword,custom,,,Agent module configuration: sca.time.
9.1.0,true,wazuh,wazuh.agent.configuration.content.sca.wday,keyword,custom,,,Agent module configuration: sca.wday.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.browser_extensions,keyword,custom,,,Agent module configuration: syscollector.browser_extensions.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.disabled,keyword,custom,,,Agent module configuration: syscollector.disabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.groups,keyword,custom,,,Agent module configuration: syscollector.groups.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.hardware,keyword,custom,,,Agent module configuration: syscollector.hardware.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.hotfixes,keyword,custom,,,Agent module configuration: syscollector.hotfixes.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.interval,long,custom,,,Agent module configuration: syscollector.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.max_eps,long,custom,,,Agent module configuration: syscollector.max_eps.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.network,keyword,custom,,,Agent module configuration: syscollector.network.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.notify_first_scan,keyword,custom,,,Agent module configuration: syscollector.notify_first_scan.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.os,keyword,custom,,,Agent module configuration: syscollector.os.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.packages,keyword,custom,,,Agent module configuration: syscollector.packages.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.ports,keyword,custom,,,Agent module configuration: syscollector.ports.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.ports_all,keyword,custom,,,Agent module configuration: syscollector.ports_all.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.processes,keyword,custom,,,Agent module configuration: syscollector.processes.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.scan-on-start,keyword,custom,,,Agent module configuration: syscollector.scan-on-start.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.services,keyword,custom,,,Agent module configuration: syscollector.services.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.synchronization.enabled,keyword,custom,,,Agent module configuration: syscollector.synchronization.enabled.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.synchronization.integrity_interval,long,custom,,,Agent module configuration: syscollector.synchronization.integrity_interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.synchronization.interval,long,custom,,,Agent module configuration: syscollector.synchronization.interval.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.synchronization.max_eps,long,custom,,,Agent module configuration: syscollector.synchronization.max_eps.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.synchronization.response_timeout,long,custom,,,Agent module configuration: syscollector.synchronization.response_timeout.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.synchronization.sync_end_delay,long,custom,,,Agent module configuration: syscollector.synchronization.sync_end_delay.
9.1.0,true,wazuh,wazuh.agent.configuration.content.syscollector.users,keyword,custom,,,Agent module configuration: syscollector.users.
